,REGISTRY_ID,FAC_NAME,SDWA_IDS,SDWIS_FLAG,FAC_LAT,FAC_LONG,PWSID,PWS_NAME,PWS_ACTIVITY_CODE,PWS_TYPE_CODE,POPULATION_SERVED_COUNT,PRIMARY_SOURCE_CODE,SERVICE_CONNECTIONS_COUNT,STATE_CODE,SYSTEM_SIZE
427,110051064254,INDIAN ROCK CAMPGROUND,NJ1511401,Y,39.86585,-74.263027,NJ1511401,INDIAN ROCK CAMPGROUND,A,TNCWS,255.0,GW,3.0,NJ,Very Small
428,110051065253,FORREST HILLS BUILDING B,NJ1332381,Y,40.287056,-74.152446,NJ1332381,FORREST HILLS BUILDING B,A,NTNCWS,180.0,GW,1.0,NJ,Very Small
429,110051213968,FREDON TOWNSHIP CIVIC CENTER,NJ1907312,Y,41.137424,-74.691855,NJ1907312,FREDON TOWNSHIP CIVIC CENTER,A,TNCWS,500.0,GW,1.0,NJ,Very Small
430,110051152284,JCP&L CO NEWTON OPER HQ,NJ1910322,Y,41.137424,-74.691855,NJ1910322,JCP&L CO NEWTON OPER HQ,A,TNCWS,62.0,GW,1.0,NJ,Very Small
432,110049340496,HOMESTEAD RESIDENTIAL HEALTH CARE-TREATMENT PLANT,NJ0117331,Y,39.57629,-74.71719,NJ0117331,HOMESTEAD RESIDENTIAL HEALTH CARE,A,NTNCWS,28.0,GW,1.0,NJ,Very Small
433,110049326332,ARSHA BODHA CENTER,NJ1808363,Y,40.565522,-74.61993,NJ1808363,ARSHA BODHA CENTER,A,TNCWS,202.0,GW,1.0,NJ,Very Small
437,110050994929,COLTS NECK LIBRARY,NJ1309338,Y,40.287056,-74.152446,NJ1309338,COLTS NECK LIBRARY,A,TNCWS,55.0,GW,1.0,NJ,Very Small
438,110052686704,BLUE MT TURNPIKE PLAZA-CHLORINATOR,PA7210348,Y,40.960845,-74.123792,PA7210348,BLUE MT TURNPIKE PLAZA,A,NTNCWS,900.0,GW,1.0,NJ,Small
439,110049336731,"FRIENDS OF GLEN GRAY, INC.-TREATMENT PLANT",NJ0233313,Y,40.944917,-74.070049,NJ0233313,"FRIENDS OF GLEN GRAY, INC.",A,TNCWS,154.0,GW,8.0,NJ,Very Small
442,110051224117,M&T RESTAURANT,NJ0707309,Y,40.787217,-74.246136,NJ0707309,M&T RESTAURANT,A,TNCWS,110.0,GW,1.0,NJ,Very Small
443,110051176972,NEWHOUSE BUILDING,NJ1904335,Y,41.137424,-74.691855,NJ1904335,NEWHOUSE BUILDING,A,TNCWS,38.0,GW,1.0,NJ,Very Small
444,110049216282,LEGACY TREATMENT SERVICES,NJ0339319,Y,39.875786,-74.663006,NJ0339319,LEGACY TREATMENT SERVICES,A,NTNCWS,30.0,GW,6.0,NJ,Very Small
445,110049302580,DUKE ISLAND PARK,NJ1806305,Y,40.565522,-74.61993,NJ1806305,DUKE ISLAND PARK,A,TNCWS,1506.0,GW,1.0,NJ,Small
446,110049369848,MARSHALL HILL ELEM SCHOOL,NJ1615329,Y,41.033763,-74.300308,NJ1615329,MARSHALL HILL ELEM SCHOOL,A,NTNCWS,422.0,GW,1.0,NJ,Very Small
447,110049262427,NEWCOMB MIDDLE SCHOOL,NJ0329301,Y,39.875786,-74.663006,NJ0329301,NEWCOMB MIDDLE SCHOOL,A,NTNCWS,412.0,GW,1.0,NJ,Very Small
448,110049312613,FERGUSON-VERNON FUNERAL,NJ1922367,Y,41.137424,-74.691855,NJ1922367,FERGUSON-VERNON FUNERAL,A,TNCWS,25.0,GW,1.0,NJ,Very Small
450,110049352632,PIZZA STATION,NJ1615368,Y,41.033763,-74.300308,NJ1615368,PIZZA STATION,A,TNCWS,83.0,GW,1.0,NJ,Very Small
451,110049201715,THE DOGHOUSE,NJ2104330,Y,40.853524,-75.009542,NJ2104330,THE DOGHOUSE,A,TNCWS,203.0,GW,1.0,NJ,Very Small
452,110051199573,NATIONAL GUARD UTES/FORT DIX,NJ1523308,Y,39.86585,-74.263027,NJ1523308,NATIONAL GUARD UTES/FORT DIX,A,TNCWS,118.0,GW,1.0,NJ,Very Small
453,110051086971,FRED BEANS KIA-TREATMENT PLANT,NJ1021414,Y,40.537999,-74.846021,NJ1021414,FRED BEANS KIA,A,TNCWS,27.0,GW,1.0,NJ,Very Small
454,110049225575,MAURICE RIVER SENIOR CENTER,NJ0609301,Y,39.328387,-75.121644,NJ0609301,MAURICE RIVER SENIOR CENTER,A,NTNCWS,40.0,GW,1.0,NJ,Very Small
455,110013229540,WALL TWP WATER DEPT,NJ1352003,Y,40.287056,-74.152446,NJ1352003,WALL TWP WATER DEPT,A,CWS,26000.0,SWP,10400.0,NJ,Large
456,110015094958,BUENA FAMILY MANOR MOBILE HOME PARK,NJ0105001,Y,39.55841,-74.891113,NJ0105001,BUENA FAMILY MANOR MOBILE H P,A,CWS,64.0,GW,32.0,NJ,Very Small
457,110051153951,WAWAYANDA STATE PARK,NJ1922306,Y,41.137424,-74.691855,NJ1922306,WAWAYANDA STATE PARK,A,TNCWS,25.0,GW,3.0,NJ,Very Small
458,110051073832,MONMOUTH COUNTY FIRE ACA,NJ1319308,Y,40.287056,-74.152446,NJ1319308,MONMOUTH COUNTY FIRE ACA,A,TNCWS,107.0,GW,1.0,NJ,Very Small
459,110049338329,BEESLEYS POINT SEA-DOO INC,NJ0511389,Y,39.086143,-74.847716,NJ0511389,BEESLEYS POINT SEA-DOO INC,A,TNCWS,25.0,GW,3.0,NJ,Very Small
460,110013226838,HANDYS MOBILE PARK-TREATMENT PLANT,NJ1713001,Y,39.706365,-75.472429,NJ1713001,HANDYS MOBILE PARK,A,CWS,90.0,GW,46.0,NJ,Very Small
461,110049337160,DINOS SEAVILLE DINER,NJ0511333,Y,39.086143,-74.847716,NJ0511333,DINOS SEAVILLE DINER,A,TNCWS,322.0,GW,1.0,NJ,Very Small
462,110049610177,NYS TROOPERS BARRACKS-NYS TROOPERS BARRACKS UV,NY5430038,Y,41.059546,-74.145008,NY5430038,NYS TROOPERS BARRACKS,A,TNCWS,35.0,GW,1.0,NJ,Very Small
463,110013231742,NEWFIELD WATER DEPARTMENT,NJ0813001,Y,40.107274,-74.665201,NJ0813001,NEWFIELD WATER DEPARTMENT,A,CWS,1616.0,GW,695.0,NJ,Small
464,110051228756,COMMUNITY COMMONS,NJ0805417,Y,39.721019,-75.143708,NJ0805417,COMMUNITY COMMONS,A,TNCWS,323.0,GW,1.0,NJ,Very Small
465,110071316714,TOTOWA WATER DEPARTMENT,NJ1612001,Y,40.90448,-74.21793,NJ1612001,TOTOWA W DEPT,A,CWS,10804.0,SWP,3900.0,NJ,Large
466,110063333619,NJ VASA HOME - CLUBHOUSE-TREATMENT PLANT,NJ1427413,Y,40.881417,-74.744763,NJ1427413,NJ VASA HOME - CLUBHOUSE,A,TNCWS,31.0,GW,30.0,NJ,Very Small
467,110049222186,SUPER CAR WASH,NJ1806355,Y,40.565522,-74.61993,NJ1806355,SUPER CAR WASH,A,TNCWS,162.0,GW,1.0,NJ,Very Small
469,110049184930,WEST MILFORD SHOPPING CENTER,NJ1615391,Y,41.033763,-74.300308,NJ1615391,WEST MILFORD SHOPPING CENTER,A,NTNCWS,725.0,GW,1.0,NJ,Small
470,110012889534,BERLIN WATER DEPARTMENT,NJ0405001,Y,39.802352,-74.961251,NJ0405001,BERLIN WATER DEPARTMENT,A,CWS,13001.0,SWP,4915.0,NJ,Large
471,110051152300,HAMPTON CONVIENENCE STORE,NJ1910323,Y,41.137424,-74.691855,NJ1910323,HAMPTON CONVIENENCE STORE,A,TNCWS,242.0,GW,2.0,NJ,Very Small
474,110049193877,MEDFORD LAKES COUNTRY CL,NJ0321307,Y,39.875786,-74.663006,NJ0321307,MEDFORD LAKES COUNTRY CL,A,TNCWS,120.0,GW,1.0,NJ,Very Small
475,110049371363,SHELLBAY CG-WELL #1,NJ0506335,Y,39.086143,-74.847716,NJ0506335,SHELLBAY CG-WELL #1,A,TNCWS,214.0,GW,90.0,NJ,Very Small
476,110070787380,UTA OF LAKEWOOD-TREATMENT PLANT,NJ1514355,Y,40.072551,-74.206801,NJ1514355,UTA OF LAKEWOOD,A,NTNCWS,300.0,GW,1.0,NJ,Very Small
477,110051064548,JACKSON TWP-MUNICIPAL JUSTICE,NJ1511416,Y,40.1165,-74.35756,NJ1511416,JACKSON TWP-MUNICIPAL JUSTICE,A,TNCWS,300.0,GW,2.0,NJ,Very Small
478,110049266575,BASS RIVER ST PK-BEACH C,NJ0301305,Y,39.875786,-74.663006,NJ0301305,BASS RIVER ST PK-BEACH C,A,TNCWS,900.0,GW,3.0,NJ,Small
479,110051099681,STEPHENS STATE PARK,NJ1427303,Y,40.858581,-74.547427,NJ1427303,STEPHENS STATE PARK,A,TNCWS,30.0,GW,1.0,NJ,Very Small
480,110051116920,JT'S DINER & RESTAURANT-TREATMENT PLANT,NJ1516361,Y,39.602655,-74.451341,NJ1516361,JT'S DINER & RESTAURANT,A,TNCWS,111.0,GW,1.0,NJ,Very Small
481,110013232885,HOPEWELL PLACE SENIOR APTS,NJ0607001,Y,39.328387,-75.121644,NJ0607001,HOPEWELL PLACE SENIOR APTS,A,CWS,100.0,GW,92.0,NJ,Very Small
482,110049318387,PINELANDS RESID GROUP CENTER-TREATMENT PLANT,NJ0336319,Y,40.389092,-74.772349,NJ0336319,PINELANDS RESID GROUP CENTER,A,NTNCWS,70.0,GW,1.0,NJ,Very Small
483,110049293616,NATIONAL WINTER ACTIVITY CTR NORDIC COMP,NJ1922335,Y,41.137424,-74.691855,NJ1922335,NATIONAL WINTER ACTIVITY CTR NORDIC COMP,A,TNCWS,128.0,GW,2.0,NJ,Very Small
484,110050979982,SKY MANOR AIRPORT LLC-TREATMENT PLANT,NJ1001302,Y,40.574697,-74.972812,NJ1001302,SKY MANOR AIRPORT LLC,A,TNCWS,55.0,GW,4.0,NJ,Very Small
485,110049205739,KITTATINNY VALLEY SP OFFICE WELL,NJ1902355,Y,41.137424,-74.691855,NJ1902355,KITTATINNY VALLEY SP OFFICE WELL,A,TNCWS,75.0,GW,1.0,NJ,Very Small
486,110050982219,SANDSHORE INDUSTRIAL CONDO ASSOCIATION-TREATMENT PLANT,NJ1427400,Y,40.857799,-74.655781,NJ1427400,SANDSHORE INDUSTRIAL CONDO ASSOCIATION,A,NTNCWS,75.0,GW,1.0,NJ,Very Small
487,110050492793,ATLANTIC COMMUNITY CHARTER SCHOOL,NJ0111452,Y,39.469354,-74.633758,NJ0111452,ATLANTIC COMMUNITY CHARTER SCHOOL,A,NTNCWS,441.0,GW,1.0,NJ,Very Small
488,110051156422,WARREN RESIDENTIAL GROUP-TREATMENT PLANT,NJ2123308,Y,40.389092,-74.772349,NJ2123308,WARREN RESIDENTIAL GROUP,A,NTNCWS,60.0,GW,1.0,NJ,Very Small
489,110051116779,LEH PUBLIC WORKS GARA,NJ1516331,Y,39.86585,-74.263027,NJ1516331,LEH PUBLIC WORKS GARA,A,TNCWS,40.0,GW,3.0,NJ,Very Small
490,110015010619,FLORENCE TWP MUNICIPAL COMPLEX,NJ0315001,Y,40.11618,-74.80693,NJ0315001,FLORENCE TWP W DEPT,A,CWS,11214.0,GW,5527.0,NJ,Large
491,110013235891,FAWN LAKE VILLAGE,NJ0332001,Y,39.875786,-74.663006,NJ0332001,FAWN LAKE VILLAGE,A,CWS,300.0,GW,110.0,NJ,Very Small
492,110049189285,REG ORTHOPEDICS-MED BL,NJ0818459,Y,39.721019,-75.143708,NJ0818459,REG ORTHOPEDICS-MED BL,A,TNCWS,68.0,GW,1.0,NJ,Very Small
493,110049216228,WHITES BOG - VISITOR CEN,NJ0339316,Y,39.875786,-74.663006,NJ0339316,WHITES BOG - VISITOR CEN,A,TNCWS,364.0,GW,8.0,NJ,Very Small
495,110049311972,NJ AUDUBON SOCIETY,NJ0220311,Y,40.95909,-74.074522,NJ0220311,NJ AUDUBON SOCIETY,A,TNCWS,28.0,GW,2.0,NJ,Very Small
497,110051172903,PANDORA DINER,NJ0334310,Y,40.007818,-74.784675,NJ0334310,PANDORA DINER,A,TNCWS,106.0,GW,1.0,NJ,Very Small
498,110049274708,PALISADES INTERSTATE PARK,NJ0202300,Y,40.95909,-74.074522,NJ0202300,PALISADES INTERSTATE PARK,A,TNCWS,510.0,GW,1.0,NJ,Small
499,110049303801,OCEAN FOOD MART,NJ0609305,Y,39.328387,-75.121644,NJ0609305,OCEAN FOOD MART,A,TNCWS,160.0,GW,1.0,NJ,Very Small
500,110050969635,SONS OF NORWAY LODGE #46-TREATMENT PLANT,NJ1328314,Y,40.372229,-74.171035,NJ1328314,SONS OF NORWAY LODGE #46,A,TNCWS,70.0,GW,1.0,NJ,Very Small
501,110051174457,AMERICAS KESWICK SNACK B-TREATMENT PLANT,NJ1518337,Y,39.955976,-74.358747,NJ1518337,AMERICAS KESWICK SNACK B,A,TNCWS,76.0,GW,1.0,NJ,Very Small
502,110051080003,MINALEX CORP,NJ1022370,Y,40.565283,-74.91197,NJ1022370,MINALEX CORP,A,NTNCWS,41.0,GW,1.0,NJ,Very Small
503,110051028730,THE GRILL ROOM,NJ1414335,Y,40.858581,-74.547427,NJ1414335,THE GRILL ROOM,A,TNCWS,365.0,GW,4.0,NJ,Very Small
504,110012869869,LAKESIDE ESTATES-CHLORINATION TREATMENT PLANT,NY1713869,Y,41.043764,-74.094122,NY1713869,LAKESIDE ESTATES,A,CWS,41.0,GW,28.0,NJ,Very Small
505,110051236328,E BERLIN COMMUNITY CHUR,NJ0406310,Y,39.802352,-74.961251,NJ0406310,E BERLIN COMMUNITY CHUR,A,TNCWS,80.0,GW,1.0,NJ,Very Small
506,110051134795,CAMP AGNES DEWITT,NJ1810328,Y,40.565522,-74.61993,NJ1810328,CAMP AGNES DEWITT,A,TNCWS,142.0,GW,9.0,NJ,Very Small
507,110051171432,PITTSGROVE DELI AND GROCERY,NJ1710306,Y,39.573828,-75.357356,NJ1710306,PITTSGROVE DELI AND GROCERY,A,TNCWS,62.0,GW,1.0,NJ,Very Small
508,110049174816,RED WING LAKES CG-WELL #,NJ0120306,Y,39.469354,-74.633758,NJ0120306,RED WING LAKES CG-WELL #,A,TNCWS,74.0,GW,1.0,NJ,Very Small
509,110051085776,"MINISINK CLUB, INC.",NJ1405301,Y,40.858581,-74.547427,NJ1405301,"MINISINK CLUB, INC.",A,TNCWS,271.0,GW,4.0,NJ,Very Small
510,110021039801,PINE VALLEY GOLF CLUB,NJ0429001,Y,39.802352,-74.961251,NJ0429001,PINE VALLEY GOLF CLUB,A,NTNCWS,263.0,GW,27.0,NJ,Very Small
511,110050991575,SUN AIR CAMP,NJ1414376,Y,40.858581,-74.547427,NJ1414376,SUN AIR CAMP,A,TNCWS,303.0,GW,2.0,NJ,Very Small
513,110013098897,CREEKSIDE HOMES-CHLORINATION - 4-LOG TREATMENT,NY0200857,Y,40.219628,-74.070127,NY0200857,CREEKSIDE HOMES,A,CWS,54.0,GW,23.0,NJ,Very Small
514,110051234311,UPPER PITTSGROVE ELEM SCHOOL,NJ1714303,Y,39.573828,-75.357356,NJ1714303,UPPER PITTSGROVE ELEM SCHOOL,A,NTNCWS,435.0,GW,1.0,NJ,Very Small
515,110051182643,WASTEQUIP ACCURATE-BLD.#2,NJ0415325,Y,39.802352,-74.961251,NJ0415325,WASTEQUIP ACCURATE-BLD.#2,A,NTNCWS,32.0,GW,1.0,NJ,Very Small
516,110051228578,HERES THE SCOOP,NJ0805406,Y,39.721019,-75.143708,NJ0805406,THE SCOOP AT SUNSHINE FARMS,A,TNCWS,76.0,GW,1.0,NJ,Very Small
517,110050935565,KINNELON PROF BLDG-TREATMENT PLANT,NJ1415300,Y,40.948595,-74.237241,NJ1415300,KINNELON PROF BLDG,A,NTNCWS,250.0,GW,1.0,NJ,Very Small
518,110051134615,ALBROOK SCHOOL,NJ1802309,Y,40.565522,-74.61993,NJ1802309,ALBROOK SCHOOL,A,NTNCWS,245.0,GW,1.0,NJ,Very Small
519,110051024636,H.A.L LLC-TREATMENT PLANT,NJ1432347,Y,40.951154,-74.49947,NJ1432347,HERITAGE WOODLAND LLC,A,TNCWS,120.0,GW,1.0,NJ,Very Small
520,110051243891,TOMAHAWK LAKE INC,NJ1904361,Y,41.137424,-74.691855,NJ1904361,TOMAHAWK LAKE - RIDES,A,TNCWS,950.0,GW,2.0,NJ,Small
521,110051111872,HUNTERDON HILLS PLAYHOUSE,NJ1025314,Y,40.565283,-74.91197,NJ1025314,HUNTERDON HILLS PLAYHOUSE,A,TNCWS,666.0,GW,1.0,NJ,Small
522,110049349790,ROSENHAYN TAVERN,NJ0603313,Y,39.328387,-75.121644,NJ0603313,ROSENHAYN TAVERN,A,TNCWS,53.0,GW,1.0,NJ,Very Small
523,110049223737,RSL WOODWORKING PRODUCTS CORP,NJ0108388,Y,39.469354,-74.633758,NJ0108388,RSL WOODWORKING PRODUCTS CORP,A,NTNCWS,35.0,GW,3.0,NJ,Very Small
524,110051155441,JIMMY GEEZ NORTH,NJ1615438,Y,41.033763,-74.300308,NJ1615438,JIMMY GEEZ NORTH,A,TNCWS,133.0,GW,1.0,NJ,Very Small
525,110012890915,LAWRENCEVILLE SCHOOL,NJ1107001,Y,40.282503,-74.703724,NJ1107001,LAWRENCEVILLE SCHOOL,A,CWS,1000.0,GW,89.0,NJ,Small
526,110049386543,THE MAIN EVENT-TREATMENT PLANT,NJ0112315,Y,39.48571,-74.736099,NJ0112315,THE MAIN EVENT,A,TNCWS,53.0,GW,1.0,NJ,Very Small
529,110049218510,HAMILTON TRAILS CNTRY CL,NJ0112346,Y,39.469354,-74.633758,NJ0112346,HAMILTON TRAILS CNTRY CL,A,TNCWS,90.0,GW,1.0,NJ,Very Small
530,110012892094,TOWER MOBILE HOMES-WELL 2 TP (FROM 0108016,NJ0108006,Y,39.389115,-74.618116,NJ0108006,TOWER MOBILE HOMES,A,CWS,245.0,GW,128.0,NJ,Very Small
531,110051133420,OCEAN CITY CAMPGROUND AND BEACH CABINS-TREATMENT PLANT,NJ0511317,Y,39.205162,-74.713308,NJ0511317,OCEAN CITY CAMPGROUND AND BEACH CABINS,A,TNCWS,199.0,GW,4.0,NJ,Very Small
532,110050989203,POPS BRAND LLC,NJ1436315,Y,40.858581,-74.547427,NJ1436315,POPS BRAND LLC,A,TNCWS,54.0,GW,1.0,NJ,Very Small
533,110049352366,LAKELAND CONDOMINIUM ASSOCIATION,NJ1615354,Y,41.033763,-74.300308,NJ1615354,LAKELAND CONDOMINIUM ASSOCIATION,A,NTNCWS,133.0,GW,1.0,NJ,Very Small
535,110013231047,ENGLISHTOWN WATER DEPT,NJ1312001,Y,40.287056,-74.152446,NJ1312001,ENGLISHTOWN WATER DEPT,A,CWS,2504.0,SWP,789.0,NJ,Small
538,110051021595,EXXON USA 3-8994,NJ1427381,Y,40.858581,-74.547427,NJ1427381,EXXON USA 3-8994,A,TNCWS,67.0,GW,1.0,NJ,Very Small
539,110049276582,PINELAND PLAZA,NJ0320335,Y,39.875786,-74.663006,NJ0320335,PINELAND PLAZA,A,TNCWS,320.0,GW,1.0,NJ,Very Small
540,110013227800,OCEAN GATE WATER DEPT,NJ1521001,Y,39.924771,-74.140693,NJ1521001,OCEAN GATE WATER DEPT,A,CWS,3200.0,GW,1141.0,NJ,Small
541,110051174439,AMERICAS KESWICK-TREATMENT PLANT,NJ1518336,Y,39.955976,-74.358747,NJ1518336,AMERICAS KESWICK,A,TNCWS,126.0,GW,11.0,NJ,Very Small
542,110049184315,HOLY CROSS LUTHERAN CHURCH-TREATMENT PLANT,NJ0304306,Y,40.116028,-74.729591,NJ0304306,HOLY CROSS LUTHERAN CHURCH,A,NTNCWS,157.0,GW,1.0,NJ,Very Small
544,110050952581,HILLCREST PARK,NJ1022316,Y,40.565283,-74.91197,NJ1022316,HILLCREST PARK,A,TNCWS,50.0,GW,1.0,NJ,Very Small
546,110049243975,PETROCKS BAR & GRILLE,NJ1810313,Y,40.565522,-74.61993,NJ1810313,PETROCKS BAR & GRILLE,A,TNCWS,152.0,GW,1.0,NJ,Very Small
548,110049349601,DEERFIELD ELEMENTARY SCHOOL,NJ0603303,Y,39.328387,-75.121644,NJ0603303,DEERFIELD ELEMENTARY SCHOOL,A,NTNCWS,409.0,GW,1.0,NJ,Very Small
549,110049274076,HOPE MARKET-TREATMENT PLANT,NJ2111305,Y,40.9111,-74.96769,NJ2111305,HOPE MARKET,A,TNCWS,96.0,GW,3.0,NJ,Very Small
550,110050970295,MENDHAM GOLF & TENNIS CLUB-TENNIS,NJ1419303,Y,40.858581,-74.547427,NJ1419303,MENDHAM GOLF & TENNIS CLUB-TENNIS,A,TNCWS,78.0,GW,3.0,NJ,Very Small
551,110049382271,GOSHEN POND CAMPSITE,NJ0332301,Y,39.875786,-74.663006,NJ0332301,GOSHEN POND CAMPSITE,A,TNCWS,300.0,GW,1.0,NJ,Very Small
552,110049173407,MANSFIELD TWP ELEMENTARY,NJ2116305,Y,40.853524,-75.009542,NJ2116305,MANSFIELD TWP ELEMENTARY,A,NTNCWS,820.0,GW,1.0,NJ,Small
553,110049376046,DIAMOND GRILL,NJ1711305,Y,39.53873,-75.442825,NJ1711305,DIAMOND GRILL,A,TNCWS,35.0,GW,1.0,NJ,Very Small
554,110049282183,SAINT STEPHENS EPISCOPAL CHURC,NJ1520329,Y,39.86585,-74.263027,NJ1520329,SAINT STEPHENS EPISCOPAL CHURC,A,TNCWS,150.0,GW,1.0,NJ,Very Small
556,110049195973,RED MILL INN - WELL #2,NJ1805393,Y,40.565522,-74.61993,NJ1805393,RED MILL INN - WELL #2,A,TNCWS,29.0,GW,4.0,NJ,Very Small
557,110049284644,SUSSEX COUNTY FAIRGROUNDS-TREATMENT PLANT,NJ1905333,Y,41.142552,-74.703703,NJ1905333,SUSSEX COUNTY FAIRGROUNDS,A,TNCWS,6246.0,GW,18.0,NJ,Medium
559,110049302483,ARTHUR P SCHALICK HIGH S-TREATMENT PLANT,NJ1710301,Y,39.564989,-75.148989,NJ1710301,ARTHUR P SCHALICK HIGH S,A,NTNCWS,750.0,GW,1.0,NJ,Small
560,110051227418,CAMP LINWOOD,NJ1917324,Y,41.137424,-74.691855,NJ1917324,CAMP LINWOOD,A,TNCWS,102.0,GW,6.0,NJ,Very Small
561,110049364291,G20 TECHNOLOGIES LLC,NJ2119303,Y,40.701541,-75.166957,NJ2119303,G20 TECHNOLOGIES LLC,A,NTNCWS,44.0,GW,1.0,NJ,Very Small
562,110050998710,NOMOCO ACTIVITY- TURKEY SW-POOL-BLDG 333,NJ1316312,Y,40.287056,-74.152446,NJ1316312,NOMOCO ACTIVITY- TURKEY SW-POOL-BLDG 333,A,TNCWS,291.0,GW,5.0,NJ,Very Small
564,110049258174,TEENIE HUT JRS,NJ1714327,Y,39.564989,-75.148989,NJ1714327,TEENIE HUT JRS,A,TNCWS,80.0,GW,1.0,NJ,Very Small
565,110049303570,RED WING LAKES CG-WELL4-FRT 3,NJ0120317,Y,39.469354,-74.633758,NJ0120317,RED WING LAKES CG-WELL4-FRT 3,A,TNCWS,74.0,GW,1.0,NJ,Very Small
566,110050971686,MORRIS COUNTY GOLF CLUB-TREATMENT PLANT,NJ1422301,Y,40.778675,-74.49466,NJ1422301,MORRIS COUNTY GOLF CLUB,A,TNCWS,307.0,GW,2.0,NJ,Very Small
567,110049615706,BUSH GARDENS ESTATES-TREATMENT/CHLORINATION,NY5230118,Y,40.019693,-74.225165,NY5230118,BUSH GARDENS ESTATES,A,TNCWS,50.0,GW,1.0,NJ,Very Small
568,110049316548,LUTHERAN CHURCH OF THE GOOD SHEPHERD-TREATMENT PLANT,NJ2104320,Y,40.961474,-74.97161,NJ2104320,LUTHERAN CHURCH OF THE GOOD SHEPHERD,A,TNCWS,90.0,GW,1.0,NJ,Very Small
569,110049291743,FOX ISLAND CREAMY & CAFE,NJ1615400,Y,41.033763,-74.300308,NJ1615400,FOX ISLAND CREAMY & CAFE,A,TNCWS,52.0,GW,1.0,NJ,Very Small
570,110051055479,MARIAROSA,NJ1007304,Y,40.565283,-74.91197,NJ1007304,MARIAROSA,A,TNCWS,55.0,GW,1.0,NJ,Very Small
571,110049188678,JEFAN LLC,NJ1436382,Y,40.858581,-74.547427,NJ1436382,JEFAN LLC,A,TNCWS,85.0,GW,1.0,NJ,Very Small
572,110051242570,LEBANON ST FOREST-PAKIM POND,NJ0339303,Y,39.875786,-74.663006,NJ0339303,LEBANON ST FOREST-PAKIM POND,A,TNCWS,25.0,GW,4.0,NJ,Very Small
574,110051165813,PUB 517,NJ1908310,Y,41.137424,-74.691855,NJ1908310,PUB 517,A,TNCWS,155.0,GW,1.0,NJ,Very Small
575,110051017369,STEWART MEMORIAL PARK-TREATMENT PLANT,NJ0816304,Y,39.712944,-75.210126,NJ0816304,STEWART MEMORIAL PARK,A,TNCWS,350.0,GW,1.0,NJ,Very Small
577,110049021526,COUNTRY ARCH CARE CENTER,NJ1025313,Y,40.565283,-74.91197,NJ1025313,COUNTRY ARCH CARE CENTER,A,CWS,190.0,GW,1.0,NJ,Very Small
578,110012888081,WINDY ACRES MOBILE HOME,NJ1406002,Y,40.858581,-74.547427,NJ1406002,WINDY ACRES MOBILE HOME,A,CWS,100.0,GW,50.0,NJ,Very Small
579,110013228382,MOUNT OLIVE WATER DEPT L,NJ1427012,Y,40.858581,-74.547427,NJ1427012,MOUNT OLIVE WATER DEPT L,A,CWS,57.0,GWP,19.0,NJ,Very Small
580,110013230182,LINCOLN PARK JACKSONVILLE SYST,NJ1416004,Y,40.858581,-74.547427,NJ1416004,LINCOLN PARK JACKSONVILLE SYST,A,CWS,300.0,SWP,100.0,NJ,Very Small
581,110050972079,SHOTMEYER BROTHERS-TREATMENT PLANT,NJ1433303,Y,40.989814,-74.312353,NJ1433303,SHOTMEYER BROTHERS,A,TNCWS,359.0,GW,2.0,NJ,Very Small
582,110050995287,CHASE NJ1- 0072,NJ1309422,Y,40.287056,-74.152446,NJ1309422,CHASE NJ1- 0072,A,TNCWS,57.0,GW,3.0,NJ,Very Small
583,110049295106,HAWORTH SWIM CLUB,NJ0226300,Y,40.95909,-74.074522,NJ0226300,HAWORTH SWIM CLUB,A,TNCWS,210.0,GW,1.0,NJ,Very Small
584,110050973238,MERCER PROFESSIONAL CENTER @ PENN,NJ1106363,Y,40.282503,-74.703724,NJ1106363,MERCER PROFESSIONAL CENTER @ PENN,A,TNCWS,100.0,GW,1.0,NJ,Very Small
585,110013232849,EVERGREEN ESTATES-WELL 2 TP,NJ0605002,Y,40.152865,-74.199756,NJ0605002,EVERGREEN ESTATES,A,CWS,450.0,GW,204.0,NJ,Very Small
586,110051168543,MARYVILLE INC,NJ0805344,Y,39.721019,-75.143708,NJ0805344,MARYVILLE INC,A,NTNCWS,107.0,GW,6.0,NJ,Very Small
589,110013224750,VEOLIA WATER NEW JERSEY EAST BROOKWOOD,NJ1904002,Y,41.181024,-74.460963,NJ1904002,VEOLIA WATER NEW JERSEY EAST BROOKWOOD,A,CWS,612.0,GW,180.0,NJ,Small
590,110051152649,NEWTON VETERINARY HOSPITAL,NJ1910339,Y,41.137424,-74.691855,NJ1910339,NEWTON VETERINARY HOSPITAL,A,NTNCWS,125.0,GW,1.0,NJ,Very Small
591,110049478677,CONG CAMP DMASMIDIM-SUNNY ACRES CHLORINATION,NY5208781,Y,40.072551,-74.206801,NY5208781,CONG CAMP DMASMIDIM,A,TNCWS,150.0,GW,6.0,NJ,Very Small
592,110051086739,THE RIDGE AT BACKBROOK-TREATMENT PLANT,NJ1008322,Y,40.43799,-74.841085,NJ1008322,THE RIDGE AT BACKBROOK,A,TNCWS,120.0,GW,2.0,NJ,Very Small
